"";"comuna";"pais";"año";"n";"residencia";"estado"
"7547";"Ovalle";"Argentina";2023;4;"Temporal";"Acogidas"
"7548";"Ovalle";"Bolivia";2023;41;"Temporal";"Acogidas"
"7549";"Ovalle";"Brasil";2023;2;"Temporal";"Acogidas"
"7550";"Ovalle";"China";2023;4;"Temporal";"Acogidas"
"7551";"Ovalle";"Colombia";2023;63;"Temporal";"Acogidas"
"7552";"Ovalle";"Ecuador";2023;8;"Temporal";"Acogidas"
"7553";"Ovalle";"Haití";2023;3;"Temporal";"Acogidas"
"7554";"Ovalle";"Italia";2023;1;"Temporal";"Acogidas"
"7555";"Ovalle";"Paraguay";2023;1;"Temporal";"Acogidas"
"7556";"Ovalle";"Perú";2023;25;"Temporal";"Acogidas"
"7557";"Ovalle";"República Dominicana";2023;3;"Temporal";"Acogidas"
"7558";"Ovalle";"Turquía";2023;1;"Temporal";"Acogidas"
"7559";"Ovalle";"Venezuela";2023;98;"Temporal";"Acogidas"
"7560";"Padre Hurtado";"Argentina";2023;5;"Temporal";"Acogidas"
"7561";"Padre Hurtado";"Australia";2023;1;"Temporal";"Acogidas"
"7562";"Padre Hurtado";"Bolivia";2023;5;"Temporal";"Acogidas"
"7563";"Padre Hurtado";"Colombia";2023;35;"Temporal";"Acogidas"
"7564";"Padre Hurtado";"Ecuador";2023;10;"Temporal";"Acogidas"
"7565";"Padre Hurtado";"El Salvador";2023;1;"Temporal";"Acogidas"
"7566";"Padre Hurtado";"Haití";2023;9;"Temporal";"Acogidas"
"7567";"Padre Hurtado";"México";2023;1;"Temporal";"Acogidas"
"7568";"Padre Hurtado";"Paraguay";2023;3;"Temporal";"Acogidas"
"7569";"Padre Hurtado";"Perú";2023;17;"Temporal";"Acogidas"
"7570";"Padre Hurtado";"Reino Unido";2023;1;"Temporal";"Acogidas"
"7571";"Padre Hurtado";"República Dominicana";2023;3;"Temporal";"Acogidas"
"7572";"Padre Hurtado";"Venezuela";2023;109;"Temporal";"Acogidas"
"7573";"Padre Las Casas";"Argentina";2023;4;"Temporal";"Acogidas"
"7574";"Padre Las Casas";"Colombia";2023;8;"Temporal";"Acogidas"
"7575";"Padre Las Casas";"Cuba";2023;1;"Temporal";"Acogidas"
"7576";"Padre Las Casas";"Ecuador";2023;2;"Temporal";"Acogidas"
"7577";"Padre Las Casas";"España";2023;2;"Temporal";"Acogidas"
"7578";"Padre Las Casas";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"7579";"Padre Las Casas";"Haití";2023;1;"Temporal";"Acogidas"
"7580";"Padre Las Casas";"Venezuela";2023;28;"Temporal";"Acogidas"
"7581";"Paihuano";"Argentina";2023;1;"Temporal";"Acogidas"
"7582";"Paihuano";"Bolivia";2023;1;"Temporal";"Acogidas"
"7583";"Paihuano";"Ecuador";2023;1;"Temporal";"Acogidas"
"7584";"Paihuano";"Francia";2023;1;"Temporal";"Acogidas"
"7585";"Paihuano";"Venezuela";2023;3;"Temporal";"Acogidas"
"7586";"Paillaco";"Argentina";2023;2;"Temporal";"Acogidas"
"7587";"Paillaco";"Brasil";2023;1;"Temporal";"Acogidas"
"7588";"Paillaco";"Cuba";2023;2;"Temporal";"Acogidas"
"7589";"Paillaco";"Perú";2023;1;"Temporal";"Acogidas"
"7590";"Paillaco";"Venezuela";2023;15;"Temporal";"Acogidas"
"7591";"Paine";"Argentina";2023;6;"Temporal";"Acogidas"
"7592";"Paine";"Bolivia";2023;182;"Temporal";"Acogidas"
"7593";"Paine";"Brasil";2023;1;"Temporal";"Acogidas"
"7594";"Paine";"Colombia";2023;18;"Temporal";"Acogidas"
"7595";"Paine";"Cuba";2023;8;"Temporal";"Acogidas"
"7596";"Paine";"Ecuador";2023;10;"Temporal";"Acogidas"
"7597";"Paine";"Haití";2023;22;"Temporal";"Acogidas"
"7598";"Paine";"Japón";2023;1;"Temporal";"Acogidas"
"7599";"Paine";"Perú";2023;26;"Temporal";"Acogidas"
"7600";"Paine";"República Dominicana";2023;2;"Temporal";"Acogidas"
"7601";"Paine";"Venezuela";2023;75;"Temporal";"Acogidas"
"7602";"Palena";"Alemania";2023;2;"Temporal";"Acogidas"
"7603";"Palena";"Argentina";2023;1;"Temporal";"Acogidas"
"7604";"Palena";"Colombia";2023;1;"Temporal";"Acogidas"
"7605";"Palena";"Venezuela";2023;2;"Temporal";"Acogidas"
"7606";"Palmilla";"Bolivia";2023;6;"Temporal";"Acogidas"
"7607";"Palmilla";"China";2023;1;"Temporal";"Acogidas"
"7608";"Palmilla";"Colombia";2023;2;"Temporal";"Acogidas"
"7609";"Palmilla";"México";2023;1;"Temporal";"Acogidas"
"7610";"Palmilla";"Venezuela";2023;2;"Temporal";"Acogidas"
"7611";"Panguipulli";"Alemania";2023;1;"Temporal";"Acogidas"
"7612";"Panguipulli";"Argentina";2023;2;"Temporal";"Acogidas"
"7613";"Panguipulli";"Bolivia";2023;1;"Temporal";"Acogidas"
"7614";"Panguipulli";"Colombia";2023;5;"Temporal";"Acogidas"
"7615";"Panguipulli";"Costa Rica";2023;1;"Temporal";"Acogidas"
"7616";"Panguipulli";"Ecuador";2023;7;"Temporal";"Acogidas"
"7617";"Panguipulli";"Estados Unidos";2023;1;"Temporal";"Acogidas"
"7618";"Panguipulli";"Haití";2023;1;"Temporal";"Acogidas"
"7619";"Panguipulli";"México";2023;1;"Temporal";"Acogidas"
"7620";"Panguipulli";"Perú";2023;1;"Temporal";"Acogidas"
"7621";"Panguipulli";"Venezuela";2023;3;"Temporal";"Acogidas"
"7622";"Panquehue";"Bolivia";2023;5;"Temporal";"Acogidas"
"7623";"Panquehue";"Colombia";2023;1;"Temporal";"Acogidas"
"7624";"Panquehue";"Perú";2023;2;"Temporal";"Acogidas"
"7625";"Panquehue";"Venezuela";2023;1;"Temporal";"Acogidas"
"7626";"Papudo";"Argentina";2023;3;"Temporal";"Acogidas"
"7627";"Papudo";"Colombia";2023;7;"Temporal";"Acogidas"
"7628";"Papudo";"Ecuador";2023;1;"Temporal";"Acogidas"
"7629";"Papudo";"Suecia";2023;1;"Temporal";"Acogidas"
"7630";"Papudo";"Venezuela";2023;9;"Temporal";"Acogidas"
"7631";"Paredones";"Venezuela";2023;1;"Temporal";"Acogidas"
"7632";"Parral";"Argentina";2023;2;"Temporal";"Acogidas"
"7633";"Parral";"Bolivia";2023;2;"Temporal";"Acogidas"
"7634";"Parral";"Brasil";2023;2;"Temporal";"Acogidas"
"7635";"Parral";"Colombia";2023;6;"Temporal";"Acogidas"
"7636";"Parral";"Cuba";2023;16;"Temporal";"Acogidas"
"7637";"Parral";"Ecuador";2023;2;"Temporal";"Acogidas"
"7638";"Parral";"Perú";2023;2;"Temporal";"Acogidas"
"7639";"Parral";"Venezuela";2023;5;"Temporal";"Acogidas"
"7640";"Pedro Aguirre Cerda";"Argentina";2023;4;"Temporal";"Acogidas"
"7641";"Pedro Aguirre Cerda";"Bolivia";2023;17;"Temporal";"Acogidas"
"7642";"Pedro Aguirre Cerda";"Brasil";2023;2;"Temporal";"Acogidas"
"7643";"Pedro Aguirre Cerda";"Colombia";2023;78;"Temporal";"Acogidas"
"7644";"Pedro Aguirre Cerda";"Cuba";2023;2;"Temporal";"Acogidas"
"7645";"Pedro Aguirre Cerda";"Ecuador";2023;14;"Temporal";"Acogidas"
"7646";"Pedro Aguirre Cerda";"Haití";2023;133;"Temporal";"Acogidas"
"7647";"Pedro Aguirre Cerda";"Paraguay";2023;2;"Temporal";"Acogidas"
"7648";"Pedro Aguirre Cerda";"Perú";2023;91;"Temporal";"Acogidas"
"7649";"Pedro Aguirre Cerda";"República Dominicana";2023;21;"Temporal";"Acogidas"
"7650";"Pedro Aguirre Cerda";"Venezuela";2023;108;"Temporal";"Acogidas"
"7651";"Pelarco";"Bolivia";2023;4;"Temporal";"Acogidas"
"7652";"Pelarco";"China";2023;1;"Temporal";"Acogidas"
"7653";"Pelarco";"Perú";2023;1;"Temporal";"Acogidas"
"7654";"Pelarco";"Venezuela";2023;1;"Temporal";"Acogidas"
"7655";"Pelluhue";"Colombia";2023;1;"Temporal";"Acogidas"
"7656";"Pelluhue";"Cuba";2023;1;"Temporal";"Acogidas"
"7657";"Pelluhue";"Haití";2023;1;"Temporal";"Acogidas"
"7658";"Pelluhue";"Perú";2023;1;"Temporal";"Acogidas"
"7659";"Pelluhue";"Venezuela";2023;8;"Temporal";"Acogidas"
"7660";"Pemuco";"México";2023;1;"Temporal";"Acogidas"
"7661";"Pemuco";"Uruguay";2023;1;"Temporal";"Acogidas"
"7662";"Pemuco";"Venezuela";2023;1;"Temporal";"Acogidas"
"7663";"Pencahue";"Bolivia";2023;4;"Temporal";"Acogidas"
"7664";"Pencahue";"Cuba";2023;1;"Temporal";"Acogidas"
"7665";"Pencahue";"España";2023;1;"Temporal";"Acogidas"
"7666";"Pencahue";"México";2023;1;"Temporal";"Acogidas"
"7667";"Pencahue";"Perú";2023;1;"Temporal";"Acogidas"
"7668";"Pencahue";"Venezuela";2023;3;"Temporal";"Acogidas"
"7669";"Penco";"Argentina";2023;3;"Temporal";"Acogidas"
"7670";"Penco";"Bolivia";2023;1;"Temporal";"Acogidas"
"7671";"Penco";"Colombia";2023;9;"Temporal";"Acogidas"
"7672";"Penco";"Cuba";2023;1;"Temporal";"Acogidas"
"7673";"Penco";"Ecuador";2023;3;"Temporal";"Acogidas"
"7674";"Penco";"México";2023;1;"Temporal";"Acogidas"
"7675";"Penco";"Perú";2023;1;"Temporal";"Acogidas"
"7676";"Penco";"República Dominicana";2023;2;"Temporal";"Acogidas"
"7677";"Penco";"Turquía";2023;1;"Temporal";"Acogidas"
"7678";"Penco";"Venezuela";2023;29;"Temporal";"Acogidas"
"7679";"Peralillo";"Bolivia";2023;4;"Temporal";"Acogidas"
"7680";"Peralillo";"Ecuador";2023;1;"Temporal";"Acogidas"
"7681";"Peralillo";"Paraguay";2023;1;"Temporal";"Acogidas"
"7682";"Peralillo";"Países Bajos";2023;1;"Temporal";"Acogidas"
"7683";"Peralillo";"Perú";2023;2;"Temporal";"Acogidas"
"7684";"Peralillo";"Venezuela";2023;13;"Temporal";"Acogidas"
"7685";"Perquenco";"Bolivia";2023;1;"Temporal";"Acogidas"
"7686";"Petorca";"Bolivia";2023;2;"Temporal";"Acogidas"
"7687";"Petorca";"Colombia";2023;2;"Temporal";"Acogidas"
"7688";"Petorca";"Haití";2023;2;"Temporal";"Acogidas"
"7689";"Petorca";"Perú";2023;1;"Temporal";"Acogidas"
"7690";"Petorca";"Venezuela";2023;5;"Temporal";"Acogidas"
"7691";"Peumo";"Bolivia";2023;4;"Temporal";"Acogidas"
"7692";"Peumo";"Cuba";2023;1;"Temporal";"Acogidas"
"7693";"Peumo";"Haití";2023;2;"Temporal";"Acogidas"
"7694";"Peumo";"Perú";2023;1;"Temporal";"Acogidas"
"7695";"Peumo";"Venezuela";2023;4;"Temporal";"Acogidas"
"7696";"Peñaflor";"Argentina";2023;6;"Temporal";"Acogidas"
"7697";"Peñaflor";"Bolivia";2023;14;"Temporal";"Acogidas"
"7698";"Peñaflor";"Colombia";2023;36;"Temporal";"Acogidas"
"7699";"Peñaflor";"Cuba";2023;1;"Temporal";"Acogidas"
"7700";"Peñaflor";"Ecuador";2023;12;"Temporal";"Acogidas"
"7701";"Peñaflor";"España";2023;1;"Temporal";"Acogidas"
"7702";"Peñaflor";"Guatemala";2023;2;"Temporal";"Acogidas"
"7703";"Peñaflor";"Haití";2023;6;"Temporal";"Acogidas"
"7704";"Peñaflor";"Honduras";2023;1;"Temporal";"Acogidas"
"7705";"Peñaflor";"México";2023;2;"Temporal";"Acogidas"
"7706";"Peñaflor";"Nicaragua";2023;1;"Temporal";"Acogidas"
"7707";"Peñaflor";"Paraguay";2023;1;"Temporal";"Acogidas"
"7708";"Peñaflor";"Perú";2023;22;"Temporal";"Acogidas"
"7709";"Peñaflor";"República Dominicana";2023;2;"Temporal";"Acogidas"
"7710";"Peñaflor";"Venezuela";2023;45;"Temporal";"Acogidas"
"7711";"Peñalolén";"Alemania";2023;2;"Temporal";"Acogidas"
"7712";"Peñalolén";"Argentina";2023;15;"Temporal";"Acogidas"
"7713";"Peñalolén";"Australia";2023;1;"Temporal";"Acogidas"
"7714";"Peñalolén";"Bolivia";2023;36;"Temporal";"Acogidas"
"7715";"Peñalolén";"Brasil";2023;4;"Temporal";"Acogidas"
"7716";"Peñalolén";"China";2023;1;"Temporal";"Acogidas"
"7717";"Peñalolén";"Colombia";2023;179;"Temporal";"Acogidas"
"7718";"Peñalolén";"Cuba";2023;9;"Temporal";"Acogidas"
"7719";"Peñalolén";"Ecuador";2023;50;"Temporal";"Acogidas"
"7720";"Peñalolén";"España";2023;1;"Temporal";"Acogidas"
"7721";"Peñalolén";"Estados Unidos";2023;3;"Temporal";"Acogidas"
"7722";"Peñalolén";"Filipinas";2023;1;"Temporal";"Acogidas"
"7723";"Peñalolén";"Francia";2023;2;"Temporal";"Acogidas"
"7724";"Peñalolén";"Haití";2023;25;"Temporal";"Acogidas"
"7725";"Peñalolén";"Honduras";2023;3;"Temporal";"Acogidas"
"7726";"Peñalolén";"Italia";2023;1;"Temporal";"Acogidas"
"7727";"Peñalolén";"México";2023;5;"Temporal";"Acogidas"
"7728";"Peñalolén";"Paraguay";2023;3;"Temporal";"Acogidas"
"7729";"Peñalolén";"Perú";2023;283;"Temporal";"Acogidas"
"7730";"Peñalolén";"Portugal";2023;2;"Temporal";"Acogidas"
"7731";"Peñalolén";"República Dominicana";2023;27;"Temporal";"Acogidas"
"7732";"Peñalolén";"Rusia";2023;1;"Temporal";"Acogidas"
"7733";"Peñalolén";"Trinidad y Tobago";2023;1;"Temporal";"Acogidas"
"7734";"Peñalolén";"Uruguay";2023;2;"Temporal";"Acogidas"
"7735";"Peñalolén";"Venezuela";2023;271;"Temporal";"Acogidas"
"7736";"Pica";"Argentina";2023;1;"Temporal";"Acogidas"
"7737";"Pica";"Bolivia";2023;91;"Temporal";"Acogidas"
"7738";"Pica";"Brasil";2023;1;"Temporal";"Acogidas"
"7739";"Pica";"Colombia";2023;1;"Temporal";"Acogidas"
"7740";"Pica";"Cuba";2023;4;"Temporal";"Acogidas"
"7741";"Pica";"Perú";2023;3;"Temporal";"Acogidas"
"7742";"Pica";"República Dominicana";2023;3;"Temporal";"Acogidas"
"7743";"Pica";"Venezuela";2023;3;"Temporal";"Acogidas"
"7744";"Pichidegua";"Bolivia";2023;5;"Temporal";"Acogidas"
"7745";"Pichidegua";"Colombia";2023;3;"Temporal";"Acogidas"
"7746";"Pichidegua";"Cuba";2023;1;"Temporal";"Acogidas"
"7747";"Pichidegua";"Haití";2023;2;"Temporal";"Acogidas"
"7748";"Pichidegua";"Paraguay";2023;1;"Temporal";"Acogidas"
"7749";"Pichidegua";"Perú";2023;3;"Temporal";"Acogidas"
"7750";"Pichilemu";"Alemania";2023;1;"Temporal";"Acogidas"
"7751";"Pichilemu";"Argentina";2023;10;"Temporal";"Acogidas"
"7752";"Pichilemu";"Bolivia";2023;1;"Temporal";"Acogidas"
"7753";"Pichilemu";"Brasil";2023;2;"Temporal";"Acogidas"
"7754";"Pichilemu";"Colombia";2023;10;"Temporal";"Acogidas"
"7755";"Pichilemu";"Ecuador";2023;1;"Temporal";"Acogidas"
"7756";"Pichilemu";"España";2023;3;"Temporal";"Acogidas"
"7757";"Pichilemu";"Estados Unidos";2023;2;"Temporal";"Acogidas"
"7758";"Pichilemu";"Francia";2023;1;"Temporal";"Acogidas"
"7759";"Pichilemu";"Haití";2023;2;"Temporal";"Acogidas"
"7760";"Pichilemu";"México";2023;1;"Temporal";"Acogidas"
"7761";"Pichilemu";"Perú";2023;5;"Temporal";"Acogidas"
"7762";"Pichilemu";"Suecia";2023;1;"Temporal";"Acogidas"
"7763";"Pichilemu";"Venezuela";2023;16;"Temporal";"Acogidas"
"7764";"Pinto";"Argentina";2023;3;"Temporal";"Acogidas"
"7765";"Pinto";"Bolivia";2023;7;"Temporal";"Acogidas"
"7766";"Pinto";"Colombia";2023;1;"Temporal";"Acogidas"
"7767";"Pinto";"Venezuela";2023;8;"Temporal";"Acogidas"
"7768";"Pirque";"Colombia";2023;4;"Temporal";"Acogidas"
"7769";"Pirque";"España";2023;1;"Temporal";"Acogidas"
"7770";"Pirque";"Guatemala";2023;1;"Temporal";"Acogidas"
"7771";"Pirque";"Países Bajos";2023;1;"Temporal";"Acogidas"
"7772";"Pirque";"Perú";2023;4;"Temporal";"Acogidas"
"7773";"Pirque";"Venezuela";2023;4;"Temporal";"Acogidas"
"7774";"Pitrufquén";"Colombia";2023;5;"Temporal";"Acogidas"
"7775";"Pitrufquén";"Ecuador";2023;2;"Temporal";"Acogidas"
"7776";"Pitrufquén";"Haití";2023;2;"Temporal";"Acogidas"
"7777";"Pitrufquén";"México";2023;2;"Temporal";"Acogidas"
"7778";"Pitrufquén";"Rusia";2023;1;"Temporal";"Acogidas"
"7779";"Pitrufquén";"Venezuela";2023;10;"Temporal";"Acogidas"
"7780";"Placilla";"Bolivia";2023;23;"Temporal";"Acogidas"
"7781";"Placilla";"Colombia";2023;2;"Temporal";"Acogidas"
"7782";"Placilla";"Cuba";2023;1;"Temporal";"Acogidas"
"7783";"Placilla";"Haití";2023;1;"Temporal";"Acogidas"
"7784";"Placilla";"México";2023;1;"Temporal";"Acogidas"
"7785";"Placilla";"Venezuela";2023;5;"Temporal";"Acogidas"
"7786";"Porvenir";"Argentina";2023;6;"Temporal";"Acogidas"
"7787";"Porvenir";"Colombia";2023;46;"Temporal";"Acogidas"
"7788";"Porvenir";"Ecuador";2023;11;"Temporal";"Acogidas"
"7789";"Porvenir";"Paraguay";2023;1;"Temporal";"Acogidas"
"7790";"Porvenir";"Perú";2023;2;"Temporal";"Acogidas"
"7791";"Porvenir";"Venezuela";2023;5;"Temporal";"Acogidas"
"7792";"Pozo Almonte";"Argentina";2023;1;"Temporal";"Acogidas"
"7793";"Pozo Almonte";"Bolivia";2023;186;"Temporal";"Acogidas"
"7794";"Pozo Almonte";"Brasil";2023;2;"Temporal";"Acogidas"
"7795";"Pozo Almonte";"Colombia";2023;10;"Temporal";"Acogidas"
"7796";"Pozo Almonte";"Cuba";2023;5;"Temporal";"Acogidas"
"7797";"Pozo Almonte";"Ecuador";2023;5;"Temporal";"Acogidas"
"7798";"Pozo Almonte";"Perú";2023;13;"Temporal";"Acogidas"
"7799";"Pozo Almonte";"Venezuela";2023;16;"Temporal";"Acogidas"
"7800";"Providencia";"Alemania";2023;11;"Temporal";"Acogidas"
"7801";"Providencia";"Argentina";2023;63;"Temporal";"Acogidas"
"7802";"Providencia";"Australia";2023;1;"Temporal";"Acogidas"
"7803";"Providencia";"Austria";2023;1;"Temporal";"Acogidas"
"7804";"Providencia";"Bolivia";2023;11;"Temporal";"Acogidas"
"7805";"Providencia";"Brasil";2023;35;"Temporal";"Acogidas"
"7806";"Providencia";"Bulgaria";2023;1;"Temporal";"Acogidas"
"7807";"Providencia";"Bélgica";2023;2;"Temporal";"Acogidas"
"7808";"Providencia";"Canadá";2023;3;"Temporal";"Acogidas"
"7809";"Providencia";"China";2023;10;"Temporal";"Acogidas"
"7810";"Providencia";"Colombia";2023;77;"Temporal";"Acogidas"
"7811";"Providencia";"Corea del Sur";2023;2;"Temporal";"Acogidas"
"7812";"Providencia";"Costa Rica";2023;7;"Temporal";"Acogidas"
"7813";"Providencia";"Cuba";2023;11;"Temporal";"Acogidas"
"7814";"Providencia";"Ecuador";2023;27;"Temporal";"Acogidas"
"7815";"Providencia";"España";2023;28;"Temporal";"Acogidas"
"7816";"Providencia";"Estados Unidos";2023;15;"Temporal";"Acogidas"
"7817";"Providencia";"Filipinas";2023;1;"Temporal";"Acogidas"
"7818";"Providencia";"Francia";2023;12;"Temporal";"Acogidas"
"7819";"Providencia";"Grecia";2023;1;"Temporal";"Acogidas"
"7820";"Providencia";"Guatemala";2023;1;"Temporal";"Acogidas"
"7821";"Providencia";"Haití";2023;2;"Temporal";"Acogidas"
"7822";"Providencia";"Honduras";2023;1;"Temporal";"Acogidas"
"7823";"Providencia";"Hungría";2023;1;"Temporal";"Acogidas"
"7824";"Providencia";"India";2023;11;"Temporal";"Acogidas"
"7825";"Providencia";"Indonesia";2023;2;"Temporal";"Acogidas"
"7826";"Providencia";"Irán";2023;2;"Temporal";"Acogidas"
"7827";"Providencia";"Italia";2023;4;"Temporal";"Acogidas"
"7828";"Providencia";"Japón";2023;4;"Temporal";"Acogidas"
"7829";"Providencia";"México";2023;13;"Temporal";"Acogidas"
"7830";"Providencia";"Nicaragua";2023;1;"Temporal";"Acogidas"
"7831";"Providencia";"Otro país";2023;1;"Temporal";"Acogidas"
"7832";"Providencia";"Paraguay";2023;2;"Temporal";"Acogidas"
"7833";"Providencia";"Países Bajos";2023;2;"Temporal";"Acogidas"
"7834";"Providencia";"Perú";2023;208;"Temporal";"Acogidas"
"7835";"Providencia";"Polonia";2023;1;"Temporal";"Acogidas"
"7836";"Providencia";"Portugal";2023;3;"Temporal";"Acogidas"
"7837";"Providencia";"Reino Unido";2023;2;"Temporal";"Acogidas"
"7838";"Providencia";"República Dominicana";2023;4;"Temporal";"Acogidas"
"7839";"Providencia";"Rusia";2023;4;"Temporal";"Acogidas"
"7840";"Providencia";"Suiza";2023;1;"Temporal";"Acogidas"
"7841";"Providencia";"Turquía";2023;1;"Temporal";"Acogidas"
"7842";"Providencia";"Uruguay";2023;5;"Temporal";"Acogidas"
"7843";"Providencia";"Venezuela";2023;87;"Temporal";"Acogidas"
"7844";"Providencia";"Vietnam";2023;2;"Temporal";"Acogidas"
"7845";"Puchuncaví";"Argentina";2023;3;"Temporal";"Acogidas"
"7846";"Puchuncaví";"Brasil";2023;2;"Temporal";"Acogidas"
"7847";"Puchuncaví";"Colombia";2023;13;"Temporal";"Acogidas"
"7848";"Puchuncaví";"Cuba";2023;1;"Temporal";"Acogidas"
"7849";"Puchuncaví";"Perú";2023;6;"Temporal";"Acogidas"
"7850";"Puchuncaví";"República Dominicana";2023;1;"Temporal";"Acogidas"
"7851";"Puchuncaví";"Venezuela";2023;13;"Temporal";"Acogidas"
"7852";"Pucón";"Argentina";2023;17;"Temporal";"Acogidas"
"7853";"Pucón";"Bolivia";2023;5;"Temporal";"Acogidas"
"7854";"Pucón";"Brasil";2023;4;"Temporal";"Acogidas"
"7855";"Pucón";"Colombia";2023;15;"Temporal";"Acogidas"
"7856";"Pucón";"Corea del Sur";2023;1;"Temporal";"Acogidas"
"7857";"Pucón";"Cuba";2023;2;"Temporal";"Acogidas"
"7858";"Pucón";"Dinamarca";2023;1;"Temporal";"Acogidas"
"7859";"Pucón";"Eslovenia";2023;1;"Temporal";"Acogidas"
"7860";"Pucón";"España";2023;1;"Temporal";"Acogidas"
"7861";"Pucón";"Estados Unidos";2023;2;"Temporal";"Acogidas"
"7862";"Pucón";"Francia";2023;3;"Temporal";"Acogidas"
"7863";"Pucón";"Haití";2023;2;"Temporal";"Acogidas"
"7864";"Pucón";"México";2023;2;"Temporal";"Acogidas"
"7865";"Pucón";"Perú";2023;1;"Temporal";"Acogidas"
"7866";"Pucón";"Reino Unido";2023;1;"Temporal";"Acogidas"
"7867";"Pucón";"República Dominicana";2023;1;"Temporal";"Acogidas"
"7868";"Pucón";"Rusia";2023;2;"Temporal";"Acogidas"
"7869";"Pucón";"Venezuela";2023;14;"Temporal";"Acogidas"
"7870";"Pudahuel";"Argentina";2023;17;"Temporal";"Acogidas"
"7871";"Pudahuel";"Australia";2023;1;"Temporal";"Acogidas"
"7872";"Pudahuel";"Bolivia";2023;28;"Temporal";"Acogidas"
"7873";"Pudahuel";"Brasil";2023;3;"Temporal";"Acogidas"
"7874";"Pudahuel";"China";2023;8;"Temporal";"Acogidas"
"7875";"Pudahuel";"Colombia";2023;175;"Temporal";"Acogidas"
"7876";"Pudahuel";"Cuba";2023;7;"Temporal";"Acogidas"
"7877";"Pudahuel";"Ecuador";2023;59;"Temporal";"Acogidas"
"7878";"Pudahuel";"España";2023;1;"Temporal";"Acogidas"
"7879";"Pudahuel";"Estados Unidos";2023;2;"Temporal";"Acogidas"
"7880";"Pudahuel";"Haití";2023;21;"Temporal";"Acogidas"
"7881";"Pudahuel";"Japón";2023;1;"Temporal";"Acogidas"
"7882";"Pudahuel";"México";2023;2;"Temporal";"Acogidas"
"7883";"Pudahuel";"Otro país";2023;2;"Temporal";"Acogidas"
"7884";"Pudahuel";"Paraguay";2023;3;"Temporal";"Acogidas"
"7885";"Pudahuel";"Perú";2023;133;"Temporal";"Acogidas"
"7886";"Pudahuel";"República Dominicana";2023;10;"Temporal";"Acogidas"
"7887";"Pudahuel";"Turquía";2023;1;"Temporal";"Acogidas"
"7888";"Pudahuel";"Uruguay";2023;1;"Temporal";"Acogidas"
"7889";"Pudahuel";"Venezuela";2023;243;"Temporal";"Acogidas"
"7890";"Puente Alto";"Argelia";2023;1;"Temporal";"Acogidas"
"7891";"Puente Alto";"Argentina";2023;17;"Temporal";"Acogidas"
"7892";"Puente Alto";"Bolivia";2023;43;"Temporal";"Acogidas"
"7893";"Puente Alto";"Brasil";2023;10;"Temporal";"Acogidas"
"7894";"Puente Alto";"China";2023;7;"Temporal";"Acogidas"
"7895";"Puente Alto";"Colombia";2023;267;"Temporal";"Acogidas"
"7896";"Puente Alto";"Cuba";2023;15;"Temporal";"Acogidas"
"7897";"Puente Alto";"Dinamarca";2023;1;"Temporal";"Acogidas"
"7898";"Puente Alto";"Ecuador";2023;85;"Temporal";"Acogidas"
"7899";"Puente Alto";"España";2023;8;"Temporal";"Acogidas"
"7900";"Puente Alto";"Francia";2023;1;"Temporal";"Acogidas"
"7901";"Puente Alto";"Haití";2023;57;"Temporal";"Acogidas"
"7902";"Puente Alto";"Irán";2023;1;"Temporal";"Acogidas"
"7903";"Puente Alto";"Italia";2023;2;"Temporal";"Acogidas"
"7904";"Puente Alto";"Japón";2023;1;"Temporal";"Acogidas"
"7905";"Puente Alto";"Marruecos";2023;1;"Temporal";"Acogidas"
"7906";"Puente Alto";"México";2023;3;"Temporal";"Acogidas"
"7907";"Puente Alto";"Nicaragua";2023;4;"Temporal";"Acogidas"
"7908";"Puente Alto";"Paraguay";2023;3;"Temporal";"Acogidas"
"7909";"Puente Alto";"Perú";2023;226;"Temporal";"Acogidas"
"7910";"Puente Alto";"Portugal";2023;1;"Temporal";"Acogidas"
"7911";"Puente Alto";"República Dominicana";2023;20;"Temporal";"Acogidas"
"7912";"Puente Alto";"Rusia";2023;1;"Temporal";"Acogidas"
"7913";"Puente Alto";"Ucrania";2023;1;"Temporal";"Acogidas"
"7914";"Puente Alto";"Uruguay";2023;7;"Temporal";"Acogidas"
"7915";"Puente Alto";"Venezuela";2023;441;"Temporal";"Acogidas"
"7916";"Puerto Montt";"Alemania";2023;3;"Temporal";"Acogidas"
"7917";"Puerto Montt";"Argentina";2023;41;"Temporal";"Acogidas"
"7918";"Puerto Montt";"Bolivia";2023;9;"Temporal";"Acogidas"
"7919";"Puerto Montt";"Brasil";2023;5;"Temporal";"Acogidas"
"7920";"Puerto Montt";"Canadá";2023;1;"Temporal";"Acogidas"
"7921";"Puerto Montt";"China";2023;4;"Temporal";"Acogidas"
"7922";"Puerto Montt";"Colombia";2023;241;"Temporal";"Acogidas"
"7923";"Puerto Montt";"Costa Rica";2023;2;"Temporal";"Acogidas"
