"";"pais";"año";"region";"comuna";"estimacion"
"2633";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";61
"2634";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";19
"2635";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";31
"2636";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";27
"2637";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";32
"2638";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";33
"2639";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";60
"2640";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";374
"2641";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";171
"2642";"ITALIA";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";198
"2643";"ITALIA";"2020";"TARAPACÁ";"ALTO HOSPICIO";5
"2644";"ITALIA";"2020";"TARAPACÁ";"IQUIQUE";27
"2645";"ITALIA";"2020";"VALPARAÍSO";"VALPARAÍSO";109
"2646";"ITALIA";"2020";"VALPARAÍSO";"VIÑA DEL MAR";197
"2647";"ITALIA";"2021";"ANTOFAGASTA";"ANTOFAGASTA";33
"2648";"ITALIA";"2021";"ANTOFAGASTA";"CALAMA";22
"2649";"ITALIA";"2021";"ARICA Y PARINACOTA";"ARICA";36
"2650";"ITALIA";"2021";"ATACAMA";"COPIAPÓ";35
"2651";"ITALIA";"2021";"BIOBÍO";"CONCEPCIÓN";76
"2652";"ITALIA";"2021";"COQUIMBO";"COQUIMBO";58
"2653";"ITALIA";"2021";"COQUIMBO";"LA SERENA";137
"2654";"ITALIA";"2021";"LA ARAUCANÍA";"TEMUCO";21
"2655";"ITALIA";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";38
"2656";"ITALIA";"2021";"LOS LAGOS";"PUERTO MONTT";14
"2657";"ITALIA";"2021";"MAULE";"CURICÓ";42
"2658";"ITALIA";"2021";"MAULE";"TALCA";50
"2659";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";6
"2660";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";60
"2661";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";13
"2662";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";36
"2663";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";27
"2664";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";46
"2665";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";94
"2666";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";770
"2667";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";119
"2668";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";10
"2669";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";46
"2670";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";71
"2671";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";8
"2672";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";64
"2673";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";369
"2674";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";22
"2675";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";62
"2676";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";16
"2677";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";31
"2678";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";26
"2679";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";34
"2680";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";32
"2681";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";63
"2682";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";377
"2683";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";169
"2684";"ITALIA";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";195
"2685";"ITALIA";"2021";"TARAPACÁ";"ALTO HOSPICIO";5
"2686";"ITALIA";"2021";"TARAPACÁ";"IQUIQUE";28
"2687";"ITALIA";"2021";"VALPARAÍSO";"VALPARAÍSO";107
"2688";"ITALIA";"2021";"VALPARAÍSO";"VIÑA DEL MAR";195
"2689";"ITALIA";"2022";"ANTOFAGASTA";"ANTOFAGASTA";36
"2690";"ITALIA";"2022";"ANTOFAGASTA";"CALAMA";22
"2691";"ITALIA";"2022";"ARICA Y PARINACOTA";"ARICA";36
"2692";"ITALIA";"2022";"ATACAMA";"COPIAPÓ";35
"2693";"ITALIA";"2022";"BIOBÍO";"CONCEPCIÓN";68
"2694";"ITALIA";"2022";"COQUIMBO";"COQUIMBO";59
"2695";"ITALIA";"2022";"COQUIMBO";"LA SERENA";136
"2696";"ITALIA";"2022";"LA ARAUCANÍA";"TEMUCO";20
"2697";"ITALIA";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";33
"2698";"ITALIA";"2022";"LOS LAGOS";"PUERTO MONTT";15
"2699";"ITALIA";"2022";"MAULE";"CURICÓ";44
"2700";"ITALIA";"2022";"MAULE";"TALCA";50
"2701";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";5
"2702";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";62
"2703";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";13
"2704";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";37
"2705";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";28
"2706";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";45
"2707";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";93
"2708";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";771
"2709";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";122
"2710";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";10
"2711";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";46
"2712";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";71
"2713";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";9
"2714";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";59
"2715";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";373
"2716";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";21
"2717";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";62
"2718";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";15
"2719";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";31
"2720";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";28
"2721";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";33
"2722";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";32
"2723";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";62
"2724";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";352
"2725";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";170
"2726";"ITALIA";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";196
"2727";"ITALIA";"2022";"TARAPACÁ";"ALTO HOSPICIO";6
"2728";"ITALIA";"2022";"TARAPACÁ";"IQUIQUE";28
"2729";"ITALIA";"2022";"VALPARAÍSO";"VALPARAÍSO";106
"2730";"ITALIA";"2022";"VALPARAÍSO";"VIÑA DEL MAR";197
"2731";"MÉXICO";"2018";"ANTOFAGASTA";"ANTOFAGASTA";119
"2732";"MÉXICO";"2018";"ANTOFAGASTA";"CALAMA";62
"2733";"MÉXICO";"2018";"ARICA Y PARINACOTA";"ARICA";46
"2734";"MÉXICO";"2018";"ATACAMA";"COPIAPÓ";20
"2735";"MÉXICO";"2018";"BIOBÍO";"CONCEPCIÓN";101
"2736";"MÉXICO";"2018";"COQUIMBO";"COQUIMBO";43
"2737";"MÉXICO";"2018";"COQUIMBO";"LA SERENA";52
"2738";"MÉXICO";"2018";"LA ARAUCANÍA";"TEMUCO";94
"2739";"MÉXICO";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";45
"2740";"MÉXICO";"2018";"LOS LAGOS";"PUERTO MONTT";64
"2741";"MÉXICO";"2018";"MAULE";"CURICÓ";32
"2742";"MÉXICO";"2018";"MAULE";"TALCA";60
"2743";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";14
"2744";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"COLINA";190
"2745";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";21
"2746";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";34
"2747";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";35
"2748";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";36
"2749";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";120
"2750";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"LAS CONDES";787
"2751";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";357
"2752";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"LO PRADO";14
"2753";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"MACUL";52
"2754";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"MAIPÚ";106
"2755";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"MELIPILLA";19
"2756";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";98
"2757";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";423
"2758";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";48
"2759";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";102
"2760";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";43
"2761";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";30
"2762";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";49
"2763";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";46
"2764";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";26
"2765";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";67
"2766";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"SANTIAGO";557
"2767";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"VITACURA";226
"2768";"MÉXICO";"2018";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";260
"2769";"MÉXICO";"2018";"TARAPACÁ";"ALTO HOSPICIO";30
"2770";"MÉXICO";"2018";"TARAPACÁ";"IQUIQUE";37
"2771";"MÉXICO";"2018";"VALPARAÍSO";"VALPARAÍSO";112
"2772";"MÉXICO";"2018";"VALPARAÍSO";"VIÑA DEL MAR";184
"2773";"MÉXICO";"2019";"ANTOFAGASTA";"ANTOFAGASTA";119
"2774";"MÉXICO";"2019";"ANTOFAGASTA";"CALAMA";63
"2775";"MÉXICO";"2019";"ARICA Y PARINACOTA";"ARICA";49
"2776";"MÉXICO";"2019";"ATACAMA";"COPIAPÓ";21
"2777";"MÉXICO";"2019";"BIOBÍO";"CONCEPCIÓN";112
"2778";"MÉXICO";"2019";"COQUIMBO";"COQUIMBO";44
"2779";"MÉXICO";"2019";"COQUIMBO";"LA SERENA";54
"2780";"MÉXICO";"2019";"LA ARAUCANÍA";"TEMUCO";103
"2781";"MÉXICO";"2019";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";47
"2782";"MÉXICO";"2019";"LOS LAGOS";"PUERTO MONTT";72
"2783";"MÉXICO";"2019";"MAULE";"CURICÓ";34
"2784";"MÉXICO";"2019";"MAULE";"TALCA";80
"2785";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";13
"2786";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"COLINA";195
"2787";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";23
"2788";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";37
"2789";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";39
"2790";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";37
"2791";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";125
"2792";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"LAS CONDES";801
"2793";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";364
"2794";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"LO PRADO";14
"2795";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"MACUL";56
"2796";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"MAIPÚ";105
"2797";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"MELIPILLA";20
"2798";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";98
"2799";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";431
"2800";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";53
"2801";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";105
"2802";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"QUILICURA";42
"2803";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";36
"2804";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"RECOLETA";50
"2805";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";50
"2806";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";25
"2807";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";67
"2808";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"SANTIAGO";578
"2809";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"VITACURA";232
"2810";"MÉXICO";"2019";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";268
"2811";"MÉXICO";"2019";"TARAPACÁ";"ALTO HOSPICIO";30
"2812";"MÉXICO";"2019";"TARAPACÁ";"IQUIQUE";44
"2813";"MÉXICO";"2019";"VALPARAÍSO";"VALPARAÍSO";116
"2814";"MÉXICO";"2019";"VALPARAÍSO";"VIÑA DEL MAR";189
"2815";"MÉXICO";"2020";"ANTOFAGASTA";"ANTOFAGASTA";124
"2816";"MÉXICO";"2020";"ANTOFAGASTA";"CALAMA";71
"2817";"MÉXICO";"2020";"ARICA Y PARINACOTA";"ARICA";48
"2818";"MÉXICO";"2020";"ATACAMA";"COPIAPÓ";23
"2819";"MÉXICO";"2020";"BIOBÍO";"CONCEPCIÓN";116
"2820";"MÉXICO";"2020";"COQUIMBO";"COQUIMBO";47
"2821";"MÉXICO";"2020";"COQUIMBO";"LA SERENA";58
"2822";"MÉXICO";"2020";"LA ARAUCANÍA";"TEMUCO";103
"2823";"MÉXICO";"2020";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";52
"2824";"MÉXICO";"2020";"LOS LAGOS";"PUERTO MONTT";77
"2825";"MÉXICO";"2020";"MAULE";"CURICÓ";34
"2826";"MÉXICO";"2020";"MAULE";"TALCA";77
"2827";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";14
"2828";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"COLINA";196
"2829";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";23
"2830";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";47
"2831";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";44
"2832";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";38
"2833";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";137
"2834";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";849
"2835";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";369
"2836";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";14
"2837";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";57
"2838";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";114
"2839";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";32
"2840";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";106
"2841";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";480
"2842";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";49
"2843";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";113
"2844";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";45
"2845";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";34
"2846";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";53
"2847";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";51
"2848";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";29
"2849";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";76
"2850";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";705
"2851";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";245
"2852";"MÉXICO";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";287
"2853";"MÉXICO";"2020";"TARAPACÁ";"ALTO HOSPICIO";39
"2854";"MÉXICO";"2020";"TARAPACÁ";"IQUIQUE";49
"2855";"MÉXICO";"2020";"VALPARAÍSO";"VALPARAÍSO";126
"2856";"MÉXICO";"2020";"VALPARAÍSO";"VIÑA DEL MAR";194
"2857";"MÉXICO";"2021";"ANTOFAGASTA";"ANTOFAGASTA";138
"2858";"MÉXICO";"2021";"ANTOFAGASTA";"CALAMA";62
"2859";"MÉXICO";"2021";"ARICA Y PARINACOTA";"ARICA";49
"2860";"MÉXICO";"2021";"ATACAMA";"COPIAPÓ";30
"2861";"MÉXICO";"2021";"BIOBÍO";"CONCEPCIÓN";118
"2862";"MÉXICO";"2021";"COQUIMBO";"COQUIMBO";46
"2863";"MÉXICO";"2021";"COQUIMBO";"LA SERENA";57
"2864";"MÉXICO";"2021";"LA ARAUCANÍA";"TEMUCO";117
"2865";"MÉXICO";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";50
"2866";"MÉXICO";"2021";"LOS LAGOS";"PUERTO MONTT";79
"2867";"MÉXICO";"2021";"MAULE";"CURICÓ";37
"2868";"MÉXICO";"2021";"MAULE";"TALCA";73
"2869";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";15
"2870";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";197
"2871";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";24
"2872";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";52
"2873";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";41
"2874";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";38
"2875";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";135
"2876";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";871
"2877";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";376
"2878";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";15
"2879";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";62
"2880";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";117
"2881";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";30
"2882";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";105
"2883";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";500
"2884";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";57
"2885";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";112
"2886";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";44
"2887";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";34
"2888";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";54
"2889";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";57
"2890";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";25
"2891";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";76
"2892";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";740
"2893";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";248
"2894";"MÉXICO";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";289
"2895";"MÉXICO";"2021";"TARAPACÁ";"ALTO HOSPICIO";38
"2896";"MÉXICO";"2021";"TARAPACÁ";"IQUIQUE";55
"2897";"MÉXICO";"2021";"VALPARAÍSO";"VALPARAÍSO";139
"2898";"MÉXICO";"2021";"VALPARAÍSO";"VIÑA DEL MAR";210
"2899";"MÉXICO";"2022";"ANTOFAGASTA";"ANTOFAGASTA";140
"2900";"MÉXICO";"2022";"ANTOFAGASTA";"CALAMA";63
"2901";"MÉXICO";"2022";"ARICA Y PARINACOTA";"ARICA";52
"2902";"MÉXICO";"2022";"ATACAMA";"COPIAPÓ";24
"2903";"MÉXICO";"2022";"BIOBÍO";"CONCEPCIÓN";127
"2904";"MÉXICO";"2022";"COQUIMBO";"COQUIMBO";50
"2905";"MÉXICO";"2022";"COQUIMBO";"LA SERENA";56
"2906";"MÉXICO";"2022";"LA ARAUCANÍA";"TEMUCO";124
"2907";"MÉXICO";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";53
"2908";"MÉXICO";"2022";"LOS LAGOS";"PUERTO MONTT";82
"2909";"MÉXICO";"2022";"MAULE";"CURICÓ";35
"2910";"MÉXICO";"2022";"MAULE";"TALCA";69
"2911";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";14
"2912";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";207
"2913";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";23
"2914";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";54
"2915";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";40
"2916";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";37
"2917";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";134
"2918";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";905
"2919";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";373
"2920";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";15
"2921";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";62
"2922";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";116
"2923";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";23
"2924";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";102
"2925";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";499
"2926";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";57
"2927";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";113
"2928";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";48
"2929";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";36
"2930";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";57
"2931";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";55
"2932";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";27
"2933";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";83
"2934";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";701
"2935";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";245
"2936";"MÉXICO";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";298
"2937";"MÉXICO";"2022";"TARAPACÁ";"ALTO HOSPICIO";33
"2938";"MÉXICO";"2022";"TARAPACÁ";"IQUIQUE";50
"2939";"MÉXICO";"2022";"VALPARAÍSO";"VALPARAÍSO";153
"2940";"MÉXICO";"2022";"VALPARAÍSO";"VIÑA DEL MAR";221
"2941";"OTRO PAÍS";"2018";"ANTOFAGASTA";"ANTOFAGASTA";639
"2942";"OTRO PAÍS";"2018";"ANTOFAGASTA";"CALAMA";150
"2943";"OTRO PAÍS";"2018";"ARICA Y PARINACOTA";"ARICA";257
"2944";"OTRO PAÍS";"2018";"ATACAMA";"COPIAPÓ";205
"2945";"OTRO PAÍS";"2018";"BIOBÍO";"CONCEPCIÓN";561
"2946";"OTRO PAÍS";"2018";"COQUIMBO";"COQUIMBO";222
"2947";"OTRO PAÍS";"2018";"COQUIMBO";"LA SERENA";423
"2948";"OTRO PAÍS";"2018";"LA ARAUCANÍA";"TEMUCO";342
"2949";"OTRO PAÍS";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";251
"2950";"OTRO PAÍS";"2018";"LOS LAGOS";"PUERTO MONTT";246
"2951";"OTRO PAÍS";"2018";"MAULE";"CURICÓ";166
"2952";"OTRO PAÍS";"2018";"MAULE";"TALCA";297
"2953";"OTRO PAÍS";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";52
